mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tol,param_solver,param_penalty,param_max_iter,param_class_weight,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.002325105667114258,0.0012528446517912869,0.0013175487518310546,0.000987383681084643,0.0001,saga,l1,500,balanced,0.001,"{'tol': 0.0001, 'solver': 'saga', 'penalty': 'l1', 'max_iter': 500, 'class_weight': 'balanced', 'C': 0.001}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,59
0.0002068042755126953,1.6937186051989513e-05,0.0,0.0,0.0001,sag,l1,300,balanced,10.0,"{'tol': 0.0001, 'solver': 'sag', 'penalty': 'l1', 'max_iter': 300, 'class_weight': 'balanced', 'C': 10}",,,,,,,,62
0.0009470462799072265,0.0005965740615249868,0.0,0.0,0.0001,newton-cg,l1,700,balanced,1000.0,"{'tol': 0.0001, 'solver': 'newton-cg', 'penalty': 'l1', 'max_iter': 700, 'class_weight': 'balanced', 'C': 1000}",,,,,,,,62
0.0010071754455566405,0.0008725769603969418,0.0,0.0,0.01,lbfgs,l1,1000,balanced,1.0,"{'tol': 0.01, 'solver': 'lbfgs', 'penalty': 'l1', 'max_iter': 1000, 'class_weight': 'balanced', 'C': 1}",,,,,,,,62
0.00018911361694335939,1.1611156149036582e-05,0.0,0.0,0.0001,lbfgs,none,700,balanced,1.0,"{'tol': 0.0001, 'solver': 'lbfgs', 'penalty': 'none', 'max_iter': 700, 'class_weight': 'balanced', 'C': 1}",,,,,,,,62
0.0006015300750732422,0.00044966773024402053,0.0,0.0,0.01,saga,none,400,balanced,0.1,"{'tol': 0.01, 'solver': 'saga', 'penalty': 'none', 'max_iter': 400, 'class_weight': 'balanced', 'C': 0.1}",,,,,,,,62
0.06005873680114746,0.03960705188343059,0.00147705078125,0.000621261019444704,0.01,saga,l1,800,balanced,10.0,"{'tol': 0.01, 'solver': 'saga', 'penalty': 'l1', 'max_iter': 800, 'class_weight': 'balanced', 'C': 10}",0.8045191802417235,0.7731651777894551,0.859169732002102,0.7611149110807114,0.8197674418604651,0.8035472885948914,0.034875416770039976,35
0.001207876205444336,0.00019415286703328282,0.0,0.0,0.0001,liblinear,none,400,,1.0,"{'tol': 0.0001, 'solver': 'liblinear', 'penalty': 'none', 'max_iter': 400, 'class_weight': None, 'C': 1}",,,,,,,,62
0.0004924297332763672,0.00043793409953586345,0.0,0.0,0.001,newton-cg,none,900,,100.0,"{'tol': 0.001, 'solver': 'newton-cg', 'penalty': 'none', 'max_iter': 900, 'class_weight': None, 'C': 100}",,,,,,,,62
0.000213623046875,1.6133734336706182e-05,0.0,0.0,0.001,sag,elasticnet,400,balanced,0.001,"{'tol': 0.001, 'solver': 'sag', 'penalty': 'elasticnet', 'max_iter': 400, 'class_weight': 'balanced', 'C': 0.001}",,,,,,,,62
0.0009012222290039062,0.0003169392790099765,0.0,0.0,0.0001,saga,none,800,balanced,0.0001,"{'tol': 0.0001, 'solver': 'saga', 'penalty': 'none', 'max_iter': 800, 'class_weight': 'balanced', 'C': 0.0001}",,,,,,,,62
0.0003998279571533203,0.0003231060336000402,0.0,0.0,0.01,saga,none,500,,0.001,"{'tol': 0.01, 'solver': 'saga', 'penalty': 'none', 'max_iter': 500, 'class_weight': None, 'C': 0.001}",,,,,,,,62
