mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.00187835693359375,9.729845562962458e-05,0.0010861873626708985,0.00010468377455723206,gini,12,sqrt,6,5,"{'criterion': 'gini', 'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 5}",0.631459099667192,0.5399369416710458,0.6087756174461376,0.5305232558139535,0.6264975334742777,0.5874384896145213,0.04339225031350645,103
0.0015299797058105468,4.726209205202183e-05,0.001013040542602539,8.177736410220059e-05,gini,11,log2,17,7,"{'criterion': 'gini', 'max_depth': 11, 'max_features': 'log2', 'min_samples_leaf': 17, 'min_samples_split': 7}",0.5853039061131546,0.6396917148362236,0.6308460325801366,0.5800273597811219,0.6370683579985906,0.6145874742618453,0.026275017120566527,85
0.0016542434692382812,0.00012075326506720111,0.0010272026062011718,0.00012443134852573398,entropy,5,sqrt,6,12,"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 12}",0.6773515501839202,0.6753371868978806,0.6897880539499036,0.6184165526675787,0.6393587033121917,0.660050409402295,0.0267539427722763,13
0.00045871734619140625,6.967813056933073e-05,0.0,0.0,gini,16,auto,9,7,"{'criterion': 'gini', 'max_depth': 16, 'max_features': 'auto', 'min_samples_leaf': 9, 'min_samples_split': 7}",,,,,,,,128
0.001421356201171875,0.00012191417886474033,0.0010241031646728515,0.00013446694569753005,entropy,3,log2,4,4,"{'criterion': 'entropy', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 4}",0.5508845682256087,0.5571904011210369,0.5995796111403048,0.528043775649795,0.5826286116983792,0.5636653935670248,0.0249944367907049,112
0.0017186641693115235,7.393076813431742e-05,0.001069021224975586,8.542925950664504e-05,gini,19,log2,9,2,"{'criterion': 'gini', 'max_depth': 19, 'max_features': 'log2', 'min_samples_leaf': 9, 'min_samples_split': 2}",0.6316342616920652,0.6537922578385007,0.6504641793659134,0.565406976744186,0.6541578576462298,0.631091106657379,0.033874572033148594,55
0.0018802165985107421,0.00013488469953899825,0.0010811805725097657,0.00010186310954885086,entropy,7,sqrt,8,2,"{'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2}",0.6323349097915572,0.7419863373620599,0.652128218602207,0.6093536251709987,0.6457892882311487,0.6563184758315943,0.04527319998397663,15
0.0017040252685546875,0.00012592396350198846,0.001125001907348633,0.00012563818518009754,gini,18,log2,10,4,"{'criterion': 'gini', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 4}",0.5906463478717814,0.6302329654930812,0.6855841653529515,0.56703146374829,0.6638477801268499,0.6274685445185908,0.04408408123044138,62
0.0018174171447753907,0.00019356313907667927,0.0011857986450195313,0.00018218135094637757,gini,16,sqrt,16,18,"{'criterion': 'gini', 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 18}",0.604133823787003,0.7114205640217202,0.5621825188299177,0.6515902872777017,0.7424242424242424,0.6543502872681171,0.06639012940031182,17
0.0016217708587646484,0.0001520414103301283,0.0011571884155273438,0.00015106654220588332,entropy,1,sqrt,12,6,"{'criterion': 'entropy', 'max_depth': 1, 'max_features': 'sqrt', 'min_samples_leaf': 12, 'min_samples_split': 6}",0.48616220003503247,0.5039411455596426,0.5162024873007532,0.48734610123119015,0.5837737843551797,0.5154851436963597,0.0359131108473736,120
0.00044798851013183594,3.548193964440467e-05,0.0,0.0,gini,9,auto,3,17,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 17}",,,,,,,,128
0.0017458438873291016,0.00019590816199487903,0.0012706756591796876,0.00028276638879470763,entropy,3,sqrt,1,12,"{'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 12}",0.6088631984585742,0.5304781923279033,0.5944999124189876,0.5510430916552667,0.5721458773784355,0.5714060544478334,0.028378341751417853,108
0.0018643856048583985,0.00020614781615574683,0.001080465316772461,0.00010843809579402489,gini,8,sqrt,8,4,"{'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 4}",0.5735680504466631,0.6870730425643721,0.6859344894026975,0.5792578659370725,0.6169837914023961,0.6285634479506402,0.04960732137346121,58
0.0003947734832763672,1.718096622450034e-05,0.0,0.0,entropy,3,auto,18,15,"{'criterion': 'entropy', 'max_depth': 3, 'max_features': 'auto', 'min_samples_leaf': 18, 'min_samples_split': 15}",,,,,,,,128
0.0015148162841796876,0.00014564019767299277,0.0010764122009277344,0.00011707273823808176,entropy,2,sqrt,3,17,"{'criterion': 'entropy', 'max_depth': 2, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 17}",0.6205114731126291,0.6876861096514275,0.6554562970747941,0.60234268125855,0.6116983791402396,0.6355389880475281,0.03166138693448642,45
0.0003909587860107422,2.500073181674725e-05,0.0,0.0,gini,9,auto,4,2,"{'criterion': 'gini', 'max_depth': 9, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2}",,,,,,,,128
0.0018457889556884766,0.00011395534178613996,0.0010723114013671876,6.451513355986029e-05,entropy,16,log2,3,18,"{'criterion': 'entropy', 'max_depth': 16, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 18}",0.6324224908039937,0.5925731301453844,0.6404799439481521,0.5461696306429549,0.6810253699788583,0.6185341131038686,0.04580448596024146,79
