mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_scale_pos_weight,param_reg_lambda,param_reg_alpha,param_n_estimators,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.12683963775634766,0.01913474185214862,0.005780839920043945,0.0021878501123497886,0.6,10,0.01,10.0,300,11,0.23555555555555557,1.5,0.8,"{'subsample': np.float64(0.6), 'scale_pos_weight': 10, 'reg_lambda': np.float64(0.01), 'reg_alpha': np.float64(10.0), 'n_estimators': np.int64(300), 'max_depth': np.int64(11), 'learning_rate': np.float64(0.23555555555555557), 'gamma': np.float64(1.5), 'colsample_bytree': np.float64(0.8)}",0.8390260991417061,0.7577509196006306,0.8211595726046593,0.7344391244870041,0.8222339675828048,0.794921936683361,0.041035089372114905,6
0.03700127601623535,0.0055642470111852685,0.009179162979125976,0.0034591531734839563,0.8,1,1.0,10.0,100,5,0.23555555555555557,2.0,1.0,"{'subsample': np.float64(0.8), 'scale_pos_weight': 1, 'reg_lambda': np.float64(1.0), 'reg_alpha': np.float64(10.0), 'n_estimators': np.int64(100), 'max_depth': np.int64(5), 'learning_rate': np.float64(0.23555555555555557), 'gamma': np.float64(2.0), 'colsample_bytree': np.float64(1.0)}",0.7382203538272902,0.7831494132072168,0.8110001751620248,0.7281976744186047,0.7321176885130374,0.7585370610256348,0.032831011071338026,87
0.17530698776245118,0.017990120516375576,0.009809398651123047,0.0034101508909085945,0.6,5,0.01,0.001,200,7,0.042222222222222223,1.0,0.8,"{'subsample': np.float64(0.6), 'scale_pos_weight': 5, 'reg_lambda': np.float64(0.01), 'reg_alpha': np.float64(0.001), 'n_estimators': np.int64(200), 'max_depth': np.int64(7), 'learning_rate': np.float64(0.042222222222222223), 'gamma': np.float64(1.0), 'colsample_bytree': np.float64(0.8)}",0.8003152916447714,0.7528463829041864,0.8015414258188824,0.7344391244870041,0.7820648343904157,0.7742414118490519,0.026564311598149717,50
0.11240334510803222,0.023246508011970275,0.014871454238891602,0.009953418616280135,0.6,5,1.0,0.1,200,3,0.23555555555555557,0.0,1.0,"{'subsample': np.float64(0.6), 'scale_pos_weight': 5, 'reg_lambda': np.float64(1.0), 'reg_alpha': np.float64(0.1), 'n_estimators': np.int64(200), 'max_depth': np.int64(3), 'learning_rate': np.float64(0.23555555555555557), 'gamma': np.float64(0.0), 'colsample_bytree': np.float64(1.0)}",0.7808723068838676,0.7316517778945525,0.7808723068838676,0.6945964432284542,0.7720225510923187,0.7520030771966121,0.033992179063331546,95
0.21390223503112793,0.06072149077123538,0.01731400489807129,0.010339649840561412,0.9,10,0.1,0.001,400,7,0.2677777777777778,1.0,0.9,"{'subsample': np.float64(0.9), 'scale_pos_weight': 10, 'reg_lambda': np.float64(0.1), 'reg_alpha': np.float64(0.001), 'n_estimators': np.int64(400), 'max_depth': np.int64(7), 'learning_rate': np.float64(0.2677777777777778), 'gamma': np.float64(1.0), 'colsample_bytree': np.float64(0.9)}",0.7095813627605535,0.7481170082326152,0.793133648624978,0.6923734610123119,0.7292107117688512,0.734483238479862,0.03477610271001113,100
0.33391447067260743,0.04611022170184036,0.009517192840576172,0.004270730160316648,0.6,5,0.1,0.01,1000,13,0.07444444444444444,1.5,0.6,"{'subsample': np.float64(0.6), 'scale_pos_weight': 5, 'reg_lambda': np.float64(0.1), 'reg_alpha': np.float64(0.01), 'n_estimators': np.int64(1000), 'max_depth': np.int64(13), 'learning_rate': np.float64(0.07444444444444444), 'gamma': np.float64(1.5), 'colsample_bytree': np.float64(0.6)}",0.8069714485899457,0.7801716587843756,0.8010159397442634,0.7387140902872777,0.7730796335447498,0.7799905541901225,0.024172610929224157,34
0.33662967681884765,0.042921023618325754,0.010352563858032227,0.008282551934095416,0.7,1,0.1,0.01,1000,5,0.01,4.0,0.9,"{'subsample': np.float64(0.7), 'scale_pos_weight': 1, 'reg_lambda': np.float64(0.1), 'reg_alpha': np.float64(0.01), 'n_estimators': np.int64(1000), 'max_depth': np.int64(5), 'learning_rate': np.float64(0.01), 'gamma': np.float64(4.0), 'colsample_bytree': np.float64(0.9)}",0.8251882991767384,0.7670345069189001,0.8348222105447539,0.7400820793433652,0.7640944326990838,0.7862443057365682,0.03705949770946838,20
0.17482361793518067,0.007103538535909635,0.010001659393310547,0.0070788162984821565,0.7,10,0.1,0.01,800,7,0.23555555555555557,3.0,0.5,"{'subsample': np.float64(0.7), 'scale_pos_weight': 10, 'reg_lambda': np.float64(0.1), 'reg_alpha': np.float64(0.01), 'n_estimators': np.int64(800), 'max_depth': np.int64(7), 'learning_rate': np.float64(0.23555555555555557), 'gamma': np.float64(3.0), 'colsample_bytree': np.float64(0.5)}",0.8099492030127868,0.7221930285514101,0.7624802942722018,0.7351231190150478,0.7540521494009866,0.7567595588504867,0.03010706120322661,90
0.36725764274597167,0.014580197641254669,0.009605979919433594,0.0029133659379826514,0.5,2,0.001,0.1,900,13,0.10666666666666666,3.5,0.5,"{'subsample': np.float64(0.5), 'scale_pos_weight': 2, 'reg_lambda': np.float64(0.001), 'reg_alpha': np.float64(0.1), 'n_estimators': np.int64(900), 'max_depth': np.int64(13), 'learning_rate': np.float64(0.10666666666666666), 'gamma': np.float64(3.5), 'colsample_bytree': np.float64(0.5)}",0.812576633385882,0.7742161499386934,0.8213347346295323,0.7233242134062927,0.8025017618040873,0.7867906986328974,0.03547155587755589,16
0.475687837600708,0.07052299035289701,0.011650419235229493,0.0052121904650847106,0.9,5,0.001,0.01,900,11,0.2677777777777778,3.0,1.0,"{'subsample': np.float64(0.9), 'scale_pos_weight': 5, 'reg_lambda': np.float64(0.001), 'reg_alpha': np.float64(0.01), 'n_estimators': np.int64(900), 'max_depth': np.int64(11), 'learning_rate': np.float64(0.2677777777777778), 'gamma': np.float64(3.0), 'colsample_bytree': np.float64(1.0)}",0.7481170082326153,0.7822736030828517,0.7834997372569628,0.7392270861833106,0.792107117688513,0.7690449104888506,0.021179638640569227,64
0.3469357490539551,0.08657151175425513,0.006171798706054688,0.0026428784412011875,0.7,5,0.001,0.001,600,7,0.1388888888888889,4.0,0.7,"{'subsample': np.float64(0.7), 'scale_pos_weight': 5, 'reg_lambda': np.float64(0.001), 'reg_alpha': np.float64(0.001), 'n_estimators': np.int64(600), 'max_depth': np.int64(7), 'learning_rate': np.float64(0.1388888888888889), 'gamma': np.float64(4.0), 'colsample_bytree': np.float64(0.7)}",0.7961114030478191,0.7554738132772815,0.8199334384305482,0.7245212038303693,0.759337561663143,0.7710754840498322,0.03335382708459455,57
0.13313508033752441,0.018833202794252147,0.027190732955932616,0.030702724473011412,0.8,2,0.001,0.01,100,9,0.01,5.0,1.0,"{'subsample': np.float64(0.8), 'scale_pos_weight': 2, 'reg_lambda': np.float64(0.001), 'reg_alpha': np.float64(0.01), 'n_estimators': np.int64(100), 'max_depth': np.int64(9), 'learning_rate': np.float64(0.01), 'gamma': np.float64(5.0), 'colsample_bytree': np.float64(1.0)}",0.7934839726747241,0.7474163601331231,0.8335960763706429,0.7481190150478796,0.7540521494009866,0.7753335147254712,0.033754579649386565,47
0.5681474208831787,0.22465570835379597,0.10909852981567383,0.11566079927513973,0.6,10,1.0,1.0,700,5,0.20333333333333334,4.5,0.8,"{'subsample': np.float64(0.6), 'scale_pos_weight': 10, 'reg_lambda': np.float64(1.0), 'reg_alpha': np.float64(1.0), 'n_estimators': np.int64(700), 'max_depth': np.int64(5), 'learning_rate': np.float64(0.20333333333333334), 'gamma': np.float64(4.5), 'colsample_bytree': np.float64(0.8)}",0.8178314941320721,0.7675599929935191,0.8346470485198808,0.7234952120383038,0.7744890768146582,0.7836045648996868,0.039320408265660786,25
1.3306735038757325,0.17793173090045666,0.04655141830444336,0.036236269192132374,0.9,5,0.01,0.1,700,13,0.01,0.5,1.0,"{'subsample': np.float64(0.9), 'scale_pos_weight': 5, 'reg_lambda': np.float64(0.01), 'reg_alpha': np.float64(0.1), 'n_estimators': np.int64(700), 'max_depth': np.int64(13), 'learning_rate': np.float64(0.01), 'gamma': np.float64(0.5), 'colsample_bytree': np.float64(1.0)}",0.7733403398143283,0.7512699246803293,0.8197582764056753,0.7400820793433652,0.7459478505990135,0.7660796941685424,0.029101902139147456,72
0.3130920886993408,0.0918211836385317,0.00981593132019043,0.003879088989076716,0.6,10,10.0,1.0,500,3,0.01,0.5,1.0,"{'subsample': np.float64(0.6), 'scale_pos_weight': 10, 'reg_lambda': np.float64(10.0), 'reg_alpha': np.float64(1.0), 'n_estimators': np.int64(500), 'max_depth': np.int64(3), 'learning_rate': np.float64(0.01), 'gamma': np.float64(0.5), 'colsample_bytree': np.float64(1.0)}",0.8111753371868979,0.7638815904711858,0.8194079523559293,0.7240082079343366,0.7727272727272727,0.7782400721351245,0.03451717860313232,38
0.0915907382965088,0.0152395692879169,0.004552173614501953,0.0006145577745131693,0.6,5,0.01,0.01,300,3,0.1388888888888889,4.5,0.5,"{'subsample': np.float64(0.6), 'scale_pos_weight': 5, 'reg_lambda': np.float64(0.01), 'reg_alpha': np.float64(0.01), 'n_estimators': np.int64(300), 'max_depth': np.int64(3), 'learning_rate': np.float64(0.1388888888888889), 'gamma': np.float64(4.5), 'colsample_bytree': np.float64(0.5)}",0.7719390436153442,0.7607286740234718,0.7840252233315818,0.7486320109439124,0.773784355179704,0.7678218614188028,0.012112928027844734,69
0.4037999153137207,0.016323731177303298,0.011921930313110351,0.001467765494844815,0.8,2,1.0,0.001,700,9,0.07444444444444444,0.0,0.9,"{'subsample': np.float64(0.8), 'scale_pos_weight': 2, 'reg_lambda': np.float64(1.0), 'reg_alpha': np.float64(0.001), 'n_estimators': np.int64(700), 'max_depth': np.int64(9), 'learning_rate': np.float64(0.07444444444444444), 'gamma': np.float64(0.0), 'colsample_bytree': np.float64(0.9)}",0.7899807321772641,0.7337537221930285,0.8159047118584691,0.7139192886456909,0.7748414376321352,0.7656799785013175,0.03713606780372577,75
0.0687406063079834,0.014566562818798588,0.007315397262573242,0.002465514425985456,0.6,1,0.001,0.01,100,11,0.01,4.5,0.7,"{'subsample': np.float64(0.6), 'scale_pos_weight': 1, 'reg_lambda': np.float64(0.001), 'reg_alpha': np.float64(0.01), 'n_estimators': np.int64(100), 'max_depth': np.int64(11), 'learning_rate': np.float64(0.01), 'gamma': np.float64(4.5), 'colsample_bytree': np.float64(0.7)}",0.8043440182168505,0.7647574005955509,0.81362760553512,0.7402530779753761,0.7413671599718112,0.7728698524589418,0.030899524374531598,52
